Reactants_SMILES,Products_SMILES,Reaction_SMILES,ROOT:RX_ID,ROOT:RX_NVAR,ROOT:RX_RANK,ROOT:RX_RTYP,ROOT:RX_RCT,ROOT:RX_PRO,ROOT:RX_BIN,ROOT:RXD:CL,ROOT:RXD:STP,ROOT:RXD:T,ROOT:RXD:TYP,ROOT:RXD:SUB,ROOT:RXD:SOL,ROOT:RXD:citation,ROOT:COPYRIGHT:COPYRIGHT,ROOT:RXD:TIM,ROOT:RXD:COND,ROOT:RXD:PH,ROOT:RXD:LCN,ROOT:RXD:COM,ROOT:RXD:RGT,ROOT:RXD:YPRO,ROOT:RXD:YD,ROOT:RXD:NYD,ROOT:RXD:PRT,ROOT:RXD:RXDES,ROOT:RXD:YDO,ROOT:RXD:SNR,ROOT:RXD:SRCT,ROOT:RXD:LB,ROOT:RXD:TI,ROOT:RXD:TXT,ROOT:RXD:CAT
CCCCCC(CC(=O)OCC)C(=O)OCC,,CCCCCC(CC(=O)OCC)C(=O)OCC>>,48936295,1,40,half reaction|has preparation,,diethyl 2-pentylsuccinate,,Preparation,1,40,Michael Addition,,acetone,74820782; Patent; SICHUAN UNIVERSITY; CN108456156; A; (2018);,Copyright (C) 2025 Elsevier Life Sciences IP Limited except certain content provided by third parties. Reaxys is a trademark of Elsevier Life Sciences IP Limited.,,Irradiation,,Paragraph 0145; 0146; 0148,,"dipotassium hydrogenphosphate|(4,4'-di-tert-butyl-2,2'-dipyridyl)-bis-(2-phenylpyridine(-1H))-iridium(III) hexafluorophosphate",diethyl 2-pentylsuccinate,45 percent,45,,,,,,70,Examples 66-73,"General procedure: In the following examples, if, Ig, Ih, and Ii are radical precursors, respectively, and reacted with Michael acceptor II to obtain an addition product III.Using the optimal reaction",
COC(=O)C(CCCNC(=O)OC(C)(C)C)c1ccccc1,,COC(=O)C(CCCNC(=O)OC(C)(C)C)c1ccccc1>>,48936298,1,40,half reaction|has preparation,,methyl 5-((tert-butoxycarbonyl)amino)-2-phenylpentanoate,,Preparation,1,40,Michael Addition,,acetone,74820782; Patent; SICHUAN UNIVERSITY; CN108456156; A; (2018);,Copyright (C) 2025 Elsevier Life Sciences IP Limited except certain content provided by third parties. Reaxys is a trademark of Elsevier Life Sciences IP Limited.,,Irradiation,,Paragraph 0145; 0146; 0157,,"dipotassium hydrogenphosphate|(4,4'-di-tert-butyl-2,2'-dipyridyl)-bis-(2-phenylpyridine(-1H))-iridium(III) hexafluorophosphate",methyl 5-((tert-butoxycarbonyl)amino)-2-phenylpentanoate,53 percent,53,,,,,,75,Examples 66-73,"General procedure: In the following examples, if, Ig, Ih, and Ii are radical precursors, respectively, and reacted with Michael acceptor II to obtain an addition product III.Using the optimal reaction",
COC(=O)C(CCCOCc1ccccc1)c1ccccc1Br,,COC(=O)C(CCCOCc1ccccc1)c1ccccc1Br>>,48936308,1,40,half reaction|has preparation,,methyl 5-(benzyloxy)-2-(2-bromophenyl)pentanoate,,Preparation,1,40,Michael Addition,,acetone,74820782; Patent; SICHUAN UNIVERSITY; CN108456156; A; (2018);,Copyright (C) 2025 Elsevier Life Sciences IP Limited except certain content provided by third parties. Reaxys is a trademark of Elsevier Life Sciences IP Limited.,,Irradiation,,Paragraph 0145; 0146; 0171,,"dipotassium hydrogenphosphate|(4,4'-di-tert-butyl-2,2'-dipyridyl)-bis-(2-phenylpyridine(-1H))-iridium(III) hexafluorophosphate",methyl 5-(benzyloxy)-2-(2-bromophenyl)pentanoate,51 percent,51,,,,,,85,Examples 66-73,"General procedure: In the following examples, if, Ig, Ih, and Ii are radical precursors, respectively, and reacted with Michael acceptor II to obtain an addition product III.Using the optimal reaction",
CCCC(C#N)CCC(=O)OCC,,CCCC(C#N)CCC(=O)OCC>>,50902496,1,40,half reaction|has preparation,,ethyl 4-cyanoheptanoate,,Preparation,1,20,Michael Addition,,benzene,71941370; Patent; YEDA RESEARCH AND DEVELOPMENT; WO2017/137984; A1; (2017);,Copyright (C) 2025 Elsevier Life Sciences IP Limited except certain content provided by third parties. Reaxys is a trademark of Elsevier Life Sciences IP Limited.,40,Inert atmosphere,,Paragraph 00308; 00310,,C25H42MnNO2P2,ethyl 4-cyanoheptanoate,48 percent,48,,,,,,11,,"General procedure: A stock solution containing 5 mg / mL (O.Olmmol / mL) of c-[Mn(PNP*tBu)(CO)2] (2) in the particular reaction media (solvent: C6,THF, DCM, or -pentane) was prepared. To 0.5 mL of the",
O=C1c2ccccc2OC12Cc1ccccc1N1CCOCC12,,O=C1c2ccccc2OC12Cc1ccccc1N1CCOCC12>>,54590683,1,40,half reaction|has preparation,,C19H17NO3,,Preparation,1,80,Michael Addition,,dichloromethane,80037611; Patent; QINGDAO AGRICULTURAL UNIVERSITY; CN111233881; A; (2020);,Copyright (C) 2025 Elsevier Life Sciences IP Limited except certain content provided by third parties. Reaxys is a trademark of Elsevier Life Sciences IP Limited.,3.5,,,Paragraph 0040-0048; 0051; 0052; 0173-0179,,scandium tris(trifluoromethanesulfonate),C19H17NO3,52 percent,52,,,,,,19,Example 1,"General procedure: Orange ketone compound 1a (0.1mmol) Under the action of catalyst (20molpercent, 0.02mmol), After trans-Michael addition in solvent (1.0 mL), the addition product 2a is obtained, Its",
[H][C@@]12CCCN1c1ccccc1C[C@]21Oc2ccc(Br)cc2C1=O,,[H][C@@]12CCCN1c1ccccc1C[C@]21Oc2ccc(Br)cc2C1=O>>,54590688,1,40,half reaction|has preparation,,"(2R,3a'R)-5-bromo-1',2',3',3a'-tetrahydro-3H,5'H-spiro[benzofuran-2,4'-pyrrolo[1,2-a]quinolin]-3-one",,Preparation,1,80,Michael Addition,,dichloromethane,80037611; Patent; QINGDAO AGRICULTURAL UNIVERSITY; CN111233881; A; (2020);,Copyright (C) 2025 Elsevier Life Sciences IP Limited except certain content provided by third parties. Reaxys is a trademark of Elsevier Life Sciences IP Limited.,3.5,,,Paragraph 0040-0048; 0051; 0052; 0208-0214,,scandium tris(trifluoromethanesulfonate),"(2R,3a'R)-5-bromo-1',2',3',3a'-tetrahydro-3H,5'H-spiro[benzofuran-2,4'-pyrrolo[1,2-a]quinolin]-3-one",54 percent,54,,,,,,24,Example 1,"General procedure: Orange ketone compound 1a (0.1mmol) Under the action of catalyst (20molpercent, 0.02mmol), After trans-Michael addition in solvent (1.0 mL), the addition product 2a is obtained, Its",
[H][C@]12C(=O)c3ccccc3O[C@@]1([H])[C@H]([N+](=O)[O-])[C@@H](c1cccc(OC)c1)[C@@]21C(=O)N(C(=O)OC(C)(C)C)c2ccc(C)cc21,,[H][C@]12C(=O)c3ccccc3O[C@@]1([H])[C@H]([N+](=O)[O-])[C@@H](c1cccc(OC)c1)[C@@]21C(=O)N(C(=O)OC(C)(C)C)c2ccc(C)cc21>>,56433250,1,40,half reaction|has preparation,,C32H30N2O8,,Preparation,1,20,Michael Addition,,diethyl ether,82881820; Patent; GUIZHOU UNIVERSITY; CN112390804; A; (2021);,Copyright (C) 2025 Elsevier Life Sciences IP Limited except certain content provided by third parties. Reaxys is a trademark of Elsevier Life Sciences IP Limited.,120,,,Paragraph 0027-0029; 0030-0032; 0044,,QD-4,C32H30N2O8,53 percent,53,,,> 99 percent ee,,,,,"General procedure: Embodiments of the present invention:Add the bifunctional oxidized indole-chromone 3C synthon 1a (0.10 mmol) to the reaction tube in sequence, Nitrostyrene 2a (0.15mmol), chiral thi",
[H][C@]12C(=O)c3ccccc3O[C@@]1([H])[C@H]([N+](=O)[O-])[C@@H](c1ccc(Cl)cc1)[C@@]21C(=O)N(C(=O)OC(C)(C)C)c2ccc(C)cc21,,[H][C@]12C(=O)c3ccccc3O[C@@]1([H])[C@H]([N+](=O)[O-])[C@@H](c1ccc(Cl)cc1)[C@@]21C(=O)N(C(=O)OC(C)(C)C)c2ccc(C)cc21>>,56433251,1,40,half reaction|has preparation,,C31H27ClN2O7,,Preparation,1,20,Michael Addition,,diethyl ether,82881820; Patent; GUIZHOU UNIVERSITY; CN112390804; A; (2021);,Copyright (C) 2025 Elsevier Life Sciences IP Limited except certain content provided by third parties. Reaxys is a trademark of Elsevier Life Sciences IP Limited.,120,,,Paragraph 0027-0029; 0030-0032; 0045,,QD-4,C31H27ClN2O7,48 percent,48,,,96 percent ee,,,,,"General procedure: Embodiments of the present invention:Add the bifunctional oxidized indole-chromone 3C synthon 1a (0.10 mmol) to the reaction tube in sequence, Nitrostyrene 2a (0.15mmol), chiral thi",
[H][C@]12C(=O)c3ccccc3O[C@@]1([H])[C@H]([N+](=O)[O-])[C@@H](c1cccc(Br)c1)[C@@]21C(=O)N(C(=O)OC(C)(C)C)c2ccc(C)cc21,,[H][C@]12C(=O)c3ccccc3O[C@@]1([H])[C@H]([N+](=O)[O-])[C@@H](c1cccc(Br)c1)[C@@]21C(=O)N(C(=O)OC(C)(C)C)c2ccc(C)cc21>>,56433252,1,40,half reaction|has preparation,,C31H27BrN2O7,,Preparation,1,20,Michael Addition,,diethyl ether,82881820; Patent; GUIZHOU UNIVERSITY; CN112390804; A; (2021);,Copyright (C) 2025 Elsevier Life Sciences IP Limited except certain content provided by third parties. Reaxys is a trademark of Elsevier Life Sciences IP Limited.,120,,,Paragraph 0027-0029; 0030-0032; 0047,,QD-4,C31H27BrN2O7,54 percent,54,,,> 99 percent ee,,,,,"General procedure: Embodiments of the present invention:Add the bifunctional oxidized indole-chromone 3C synthon 1a (0.10 mmol) to the reaction tube in sequence, Nitrostyrene 2a (0.15mmol), chiral thi",
[H][C@]12C(=O)c3ccccc3O[C@@]1([H])[C@H]([N+](=O)[O-])[C@@H](c1ccccc1C)[C@@]21C(=O)N(C(=O)OC(C)(C)C)c2cc(Cl)ccc21,,[H][C@]12C(=O)c3ccccc3O[C@@]1([H])[C@H]([N+](=O)[O-])[C@@H](c1ccccc1C)[C@@]21C(=O)N(C(=O)OC(C)(C)C)c2cc(Cl)ccc21>>,56433255,1,40,half reaction|has preparation,,C31H27ClN2O7,,Preparation,1,20,Michael Addition,,diethyl ether,82881820; Patent; GUIZHOU UNIVERSITY; CN112390804; A; (2021);,Copyright (C) 2025 Elsevier Life Sciences IP Limited except certain content provided by third parties. Reaxys is a trademark of Elsevier Life Sciences IP Limited.,120,,,Paragraph 0027-0029; 0030-0032; 0050,,QD-4,C31H27ClN2O7,51 percent,51,,,> 99 percent ee,,,,,"General procedure: Embodiments of the present invention:Add the bifunctional oxidized indole-chromone 3C synthon 1a (0.10 mmol) to the reaction tube in sequence, Nitrostyrene 2a (0.15mmol), chiral thi",
[H][C@]12C(=O)c3ccccc3O[C@@]1([H])[C@H]([N+](=O)[O-])[C@@H](c1cccc(OC)c1)[C@@]21C(=O)N(C(=O)OC(C)(C)C)c2cc(Cl)ccc21,,[H][C@]12C(=O)c3ccccc3O[C@@]1([H])[C@H]([N+](=O)[O-])[C@@H](c1cccc(OC)c1)[C@@]21C(=O)N(C(=O)OC(C)(C)C)c2cc(Cl)ccc21>>,56433257,1,40,half reaction|has preparation,,C31H27ClN2O8,,Preparation,1,20,Michael Addition,,diethyl ether,82881820; Patent; GUIZHOU UNIVERSITY; CN112390804; A; (2021);,Copyright (C) 2025 Elsevier Life Sciences IP Limited except certain content provided by third parties. Reaxys is a trademark of Elsevier Life Sciences IP Limited.,120,,,Paragraph 0027-0029; 0030-0032; 0052,,QD-4,C31H27ClN2O8,54 percent,54,,,> 99 percent ee,,,,,"General procedure: Embodiments of the present invention:Add the bifunctional oxidized indole-chromone 3C synthon 1a (0.10 mmol) to the reaction tube in sequence, Nitrostyrene 2a (0.15mmol), chiral thi",
[H][C@]12C(=O)c3ccccc3O[C@@]1([H])[C@H]([N+](=O)[O-])[C@@H](c1ccc(F)cc1)[C@@]21C(=O)N(C(=O)OC(C)(C)C)c2cc(Cl)ccc21,,[H][C@]12C(=O)c3ccccc3O[C@@]1([H])[C@H]([N+](=O)[O-])[C@@H](c1ccc(F)cc1)[C@@]21C(=O)N(C(=O)OC(C)(C)C)c2cc(Cl)ccc21>>,56433258,1,40,half reaction|has preparation,,C30H24ClFN2O7,,Preparation,1,20,Michael Addition,,diethyl ether,82881820; Patent; GUIZHOU UNIVERSITY; CN112390804; A; (2021);,Copyright (C) 2025 Elsevier Life Sciences IP Limited except certain content provided by third parties. Reaxys is a trademark of Elsevier Life Sciences IP Limited.,120,,,Paragraph 0027-0029; 0030-0032; 0053,,QD-4,C30H24ClFN2O7,49 percent,49,,,> 99 percent ee,,,,,"General procedure: Embodiments of the present invention:Add the bifunctional oxidized indole-chromone 3C synthon 1a (0.10 mmol) to the reaction tube in sequence, Nitrostyrene 2a (0.15mmol), chiral thi",
COc1cccc([C@@H](CC(=O)c2ccccc2)[C@@]2(n3ccc(=O)[nH]3)C(=O)Nc3ccccc32)c1,,COc1cccc([C@@H](CC(=O)c2ccccc2)[C@@]2(n3ccc(=O)[nH]3)C(=O)Nc3ccccc32)c1>>,60137756,1,40,half reaction|has preparation,,(±)-(S)-3-((R)-1-(3-methoxyphenyl)-3-oxo-3-phenylprop,,Preparation,1,20,Michael Addition,,"N,N-dimethyl-formamide",112000299; Patent; SICHUAN AGRICULTURAL UNIVERSITY; CN113773306; A; (2021);,Copyright (C) 2025 Elsevier Life Sciences IP Limited except certain content provided by third parties. Reaxys is a trademark of Elsevier Life Sciences IP Limited.,,,,Paragraph 0057-0058; 0063-0064; 0065-0069,,sodium tertiary butoxide,(±)-(S)-3-((R)-1-(3-methoxyphenyl)-3-oxo-3-phenylprop,48 percent,48,,,,,,2,,"General procedure: 3) isatin N,N'-cyclic azomethine imine (1.0mmol), chalcone (2.2mmol) and N,N-dimethylformamide (6.0mL) were added to 25mL In the reaction test tube, stir evenly at room temperature,",
COC(=O)CCN(CCC[Si](C)(C)CCC[Si](C)(CCC[Si](C)(C)CCCN(CCC(=O)OC)CCC(=O)OC)CCC[Si](CCC[Si](C)(CCC[Si](C)(C)CCCN(CCC(=O)OC)CCC(=O)OC)CCC[Si](C)(C)CCCN(CCC(=O)OC)CCC(=O)OC)(CCC[Si](C)(CCC[Si](C)(C)CCCN(CCC(=O)OC)CCC(=O)OC)CCC[Si](C)(C)CCCN(CCC(=O)OC)CCC(=O)OC)CCC[Si](C)(CCC[Si](C)(C)CCCN(CCC(=O)OC)CCC(=O)OC)CCC[Si](C)(C)CCCN(CCC(=O)OC)CCC(=O)OC)CCC(=O)OC,,COC(=O)CCN(CCC[Si](C)(C)CCC[Si](C)(CCC[Si](C)(C)CCCN(CCC(=O)OC)CCC(=O)OC)CCC[Si](CCC[Si](C)(CCC[Si](C)(C)CCCN(CCC(=O)OC)CCC(=O)OC)CCC[Si](C)(C)CCCN(CCC(=O)OC)CCC(=O)OC)(CCC[Si](C)(CCC[Si](C)(C)CCCN(CCC(=O)OC)CCC(=O)OC)CCC[Si](C)(C)CCCN(CCC(=O)OC)CCC(=O)OC)CCC[Si](C)(CCC[Si](C)(C)CCCN(CCC(=O)OC)CCC(=O)OC)CCC[Si](C)(C)CCCN(CCC(=O)OC)CCC(=O)OC)CCC(=O)OC>>,35142951,1,39,half reaction|has preparation,,C144H292N8O32Si13,,Preparation,1,20,Michael Addition,,methanol,35464637; Patent; INSTITUTO DE INVESTIGACION SANITARIA GREGORIO MARANON; US2013/59818; A1; (2013);,Copyright (C) 2025 Elsevier Life Sciences IP Limited except certain content provided by third parties. Reaxys is a trademark of Elsevier Life Sciences IP Limited.,12,,,Paragraph 0157,,,C144H292N8O32Si13,92 percent,92,,,,,,1.2,Synthesis of G2-Si(CH2)3N(CH2CH2COOMe)2]8 (7),"General procedure: This second-generation dendrimer was prepared using a similar method to that described for 6, starting from G2-[(CH2)3NH2]8 (0.65 g, 0.39 mmol) dissolved in methanol and excess of m",
[N-]=[N+]=NCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCS(=O)(=O)CCSC[C@@H]1NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC1=O,,[N-]=[N+]=NCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCS(=O)(=O)CCSC[C@@H]1NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC1=O>>,39950711,1,39,half reaction|has preparation,,C52H89N11O21S2,,Preparation,1,20,Michael Addition,,aq. phosphate buffer,66155919; Patent; ARIZONA BOARD OF REGENTS; WO2015/65985; A1; (2015);,Copyright (C) 2025 Elsevier Life Sciences IP Limited except certain content provided by third parties. Reaxys is a trademark of Elsevier Life Sciences IP Limited.,3,Inert atmosphere,8,Paragraph 58; 59; 65,,,C52H89N11O21S2,100 percent,100,,,,,,7,Example 7: Reaction of cyclo-RGD with molecular linkers (P-lb).,"General procedure: 58] A solution of cyclo(RGDfC) (4 mM , 10 μΕ) in a phosphate buffer (0.1 M, pR 8.",
COC(=O)C(C(=O)OC)[C@H](C[N+](=O)[O-])c1ccccc1,,COC(=O)C(C(=O)OC)[C@H](C[N+](=O)[O-])c1ccccc1>>,40051228,1,39,half reaction|has preparation,,dimethyl [(1S)-2-nitro-1-phenylethyl]malonate,,Preparation,1,20,Michael Addition,,acetonitrile,66054824; Patent; NEW YORK UNIVERSITY; US2015/112066; A1; (2015);,Copyright (C) 2025 Elsevier Life Sciences IP Limited except certain content provided by third parties. Reaxys is a trademark of Elsevier Life Sciences IP Limited.,24,,,Paragraph 0115,,C55H44CuF12N7O3S(2+)*2ClO4(1-)|triethylamine,dimethyl [(1S)-2-nitro-1-phenylethyl]malonate,35 percent,35,,,,,,11.6,,General procedure: Examples 1-9 demonstrate the ability to achieve consistent enantiomeric excess in the malonate/nitrostyrene reaction and that the absolute configuration of the product depends only,
CCOC(=O)C(C(=O)OCC)[C@@H](C[N+](=O)[O-])c1ccc(O)cc1,,CCOC(=O)C(C(=O)OCC)[C@@H](C[N+](=O)[O-])c1ccc(O)cc1>>,40051233,1,39,half reaction|has preparation,,C15H19NO7,,Preparation,1,20,Michael Addition,,acetonitrile,66054824; Patent; NEW YORK UNIVERSITY; US2015/112066; A1; (2015);,Copyright (C) 2025 Elsevier Life Sciences IP Limited except certain content provided by third parties. Reaxys is a trademark of Elsevier Life Sciences IP Limited.,24,,,Paragraph 0115,,C55H45CuF12N7O3S(1+)*F6P(1-)|triethylamine,C15H19NO7,44 percent,44,,,,,,11.5,,General procedure: Examples 1-9 demonstrate the ability to achieve consistent enantiomeric excess in the malonate/nitrostyrene reaction and that the absolute configuration of the product depends only,
N#CC1=C(N)OC2=C(CN(Cc3ccccc3)C2=O)C1c1cccc(Cl)c1,,N#CC1=C(N)OC2=C(CN(Cc3ccccc3)C2=O)C1c1cccc(Cl)c1>>,43705730,1,39,half reaction|has preparation,,"2-amino-6-benzyl-4-(3-chlorophenyl)-7-oxo-4,5,6,7-tetrahydropyrano[2,3-c]pyrrole-3-carbonitrile",,Preparation,1,25,Michael Addition,,,69876128; Patent; CHENGDU UNIVERSITY; CN105541853; A; (2016);,Copyright (C) 2025 Elsevier Life Sciences IP Limited except certain content provided by third parties. Reaxys is a trademark of Elsevier Life Sciences IP Limited.,,,,Paragraph 0030; 031; 0032; 0034; 0035; 0036; 0037-0039,,piperidine,"2-amino-6-benzyl-4-(3-chlorophenyl)-7-oxo-4,5,6,7-tetrahydropyrano[2,3-c]pyrrole-3-carbonitrile",87 percent,87,,,,,,6,Example 1 Preparation of compound a,"General procedure: Into a clean reaction tube, were added secondary amine catalyst piperidine (0.001 mmol), pyrrolidone electron-deficienct diene compound 1 (0.2 mmol), malononitrile (0.22 mmol), and",
N#CC1=C(N)OC2=C(CN(Cc3ccccc3)C2=O)C1c1ccccc1Cl,,N#CC1=C(N)OC2=C(CN(Cc3ccccc3)C2=O)C1c1ccccc1Cl>>,43705731,1,39,half reaction|has preparation,,"2-amino-6-benzyl-4-(2-chlorophenyl)-7-oxo-4,5,6,7-tetrahydropyrano[2,3-c]pyrrole-3-carbonitrile",,Preparation,1,25,Michael Addition,,,69876128; Patent; CHENGDU UNIVERSITY; CN105541853; A; (2016);,Copyright (C) 2025 Elsevier Life Sciences IP Limited except certain content provided by third parties. Reaxys is a trademark of Elsevier Life Sciences IP Limited.,,,,Paragraph 0030; 031; 0032; 0034; 0035; 0036; 0037-0039,,piperidine,"2-amino-6-benzyl-4-(2-chlorophenyl)-7-oxo-4,5,6,7-tetrahydropyrano[2,3-c]pyrrole-3-carbonitrile",85 percent,85,,,,,,7,Example 1 Preparation of compound a,"General procedure: Into a clean reaction tube, were added secondary amine catalyst piperidine (0.001 mmol), pyrrolidone electron-deficienct diene compound 1 (0.2 mmol), malononitrile (0.22 mmol), and",
Cc1ccc(C2C(C#N)=C(N)OC3=C2CN(Cc2ccccc2)C3=O)cc1,,Cc1ccc(C2C(C#N)=C(N)OC3=C2CN(Cc2ccccc2)C3=O)cc1>>,43705733,1,39,half reaction|has preparation,,"2-amino-6-benzyl-4-(p-tolyl)-7-oxo-4,5,6,7-tetrahydropyrano[2,3-c]pyrrole-3-carbonitrile",,Preparation,1,25,Michael Addition,,,69876128; Patent; CHENGDU UNIVERSITY; CN105541853; A; (2016);,Copyright (C) 2025 Elsevier Life Sciences IP Limited except certain content provided by third parties. Reaxys is a trademark of Elsevier Life Sciences IP Limited.,,,,Paragraph 0030; 031; 0032; 0034; 0035; 0036; 0037-0039,,piperidine,"2-amino-6-benzyl-4-(p-tolyl)-7-oxo-4,5,6,7-tetrahydropyrano[2,3-c]pyrrole-3-carbonitrile",85 percent,85,,,,,,9,Example 1 Preparation of compound a,"General procedure: Into a clean reaction tube, were added secondary amine catalyst piperidine (0.001 mmol), pyrrolidone electron-deficienct diene compound 1 (0.2 mmol), malononitrile (0.22 mmol), and",
N#CC1=C(N)OC2=C(CN(Cc3ccccc3)C2=O)C1c1ccc(O)cc1,,N#CC1=C(N)OC2=C(CN(Cc3ccccc3)C2=O)C1c1ccc(O)cc1>>,43705735,1,39,half reaction|has preparation,,"2-amino-6-benzyl-4-(4-hydroxyphenyl)-7-oxo-4,5,6,7-tetrahydropyrano[2,3-c]pyrrole-3-carbonitrile",,Preparation,1,25,Michael Addition,,,69876128; Patent; CHENGDU UNIVERSITY; CN105541853; A; (2016);,Copyright (C) 2025 Elsevier Life Sciences IP Limited except certain content provided by third parties. Reaxys is a trademark of Elsevier Life Sciences IP Limited.,,,,Paragraph 0030; 031; 0032; 0034; 0035; 0036; 0037-0039,,piperidine,"2-amino-6-benzyl-4-(4-hydroxyphenyl)-7-oxo-4,5,6,7-tetrahydropyrano[2,3-c]pyrrole-3-carbonitrile",88 percent,88,,,,,,11,Example 1 Preparation of compound a,"General procedure: Into a clean reaction tube, were added secondary amine catalyst piperidine (0.001 mmol), pyrrolidone electron-deficienct diene compound 1 (0.2 mmol), malononitrile (0.22 mmol), and",
N#CC1=C(N)OC2=C(CN(Cc3ccccc3)C2=O)C1c1cccs1,,N#CC1=C(N)OC2=C(CN(Cc3ccccc3)C2=O)C1c1cccs1>>,43705741,1,39,half reaction|has preparation,,"2-amino-6-benzyl-4-(thiphen-2-yl)-7-oxo-4,5,6,7-tetrahydropyrano[2,3-c]pyrrole-3-carbonitrile",,Preparation,1,25,Michael Addition,,,69876128; Patent; CHENGDU UNIVERSITY; CN105541853; A; (2016);,Copyright (C) 2025 Elsevier Life Sciences IP Limited except certain content provided by third parties. Reaxys is a trademark of Elsevier Life Sciences IP Limited.,,,,Paragraph 0030; 031; 0032; 0034; 0035; 0036; 0037-0039,,piperidine,"2-amino-6-benzyl-4-(thiphen-2-yl)-7-oxo-4,5,6,7-tetrahydropyrano[2,3-c]pyrrole-3-carbonitrile",96 percent,96,,,,,,17,Example 1 Preparation of compound a,"General procedure: Into a clean reaction tube, were added secondary amine catalyst piperidine (0.001 mmol), pyrrolidone electron-deficienct diene compound 1 (0.2 mmol), malononitrile (0.22 mmol), and",
COc1ccc(CN2CC3=C(OC(N)=C(C#N)C3c3ccccc3)C2=O)cc1,,COc1ccc(CN2CC3=C(OC(N)=C(C#N)C3c3ccccc3)C2=O)cc1>>,43705742,1,39,half reaction|has preparation,,"2-amino-6-(4-methoxybenzyl)-7-oxo-4-phenyl-4,5,6,7-tetrahydropyrano[2,3-c]pyrrole-3-carbonitrile",,Preparation,1,25,Michael Addition,,,69876128; Patent; CHENGDU UNIVERSITY; CN105541853; A; (2016);,Copyright (C) 2025 Elsevier Life Sciences IP Limited except certain content provided by third parties. Reaxys is a trademark of Elsevier Life Sciences IP Limited.,,,,Paragraph 0030; 031; 0032; 0034; 0035; 0036; 0037-0039,,piperidine,"2-amino-6-(4-methoxybenzyl)-7-oxo-4-phenyl-4,5,6,7-tetrahydropyrano[2,3-c]pyrrole-3-carbonitrile",90 percent,90,,,,,,18,Example 1 Preparation of compound a,"General procedure: Into a clean reaction tube, were added secondary amine catalyst piperidine (0.001 mmol), pyrrolidone electron-deficienct diene compound 1 (0.2 mmol), malononitrile (0.22 mmol), and",
N#CC1=C(N)OC2=C(CN(Cc3ccccc3)C2=O)C1c1ccc(Br)cc1,,N#CC1=C(N)OC2=C(CN(Cc3ccccc3)C2=O)C1c1ccc(Br)cc1>>,43705759,1,39,half reaction|has preparation,,"2-amino-6-benzyl-4-(4-bromophenyl)-7-oxo-4,5,6,7-tetrahydropyrano[2,3-c]pyrrole-3-carbonitrile",,Preparation,1,25,Michael Addition,,,69876128; Patent; CHENGDU UNIVERSITY; CN105541853; A; (2016);,Copyright (C) 2025 Elsevier Life Sciences IP Limited except certain content provided by third parties. Reaxys is a trademark of Elsevier Life Sciences IP Limited.,,,,Paragraph 0030; 031; 0032; 0034; 0035; 0036; 0037-0039,,piperidine,"2-amino-6-benzyl-4-(4-bromophenyl)-7-oxo-4,5,6,7-tetrahydropyrano[2,3-c]pyrrole-3-carbonitrile",85 percent,85,,,,,,2,Example 1 Preparation of compound a,"General procedure: Into a clean reaction tube, were added secondary amine catalyst piperidine (0.001 mmol), pyrrolidone electron-deficienct diene compound 1 (0.2 mmol), malononitrile (0.22 mmol), and",
N#CC1=C(N)OC2=C(CN(Cc3ccccc3)C2=O)C1c1ccc(Cl)cc1,,N#CC1=C(N)OC2=C(CN(Cc3ccccc3)C2=O)C1c1ccc(Cl)cc1>>,43705760,1,39,half reaction|has preparation,,"2-amino-6-benzyl-4-(4-chlorophenyl)-7-oxo-4,5,6,7-tetrahydropyrano[2,3-c]pyrrole-3-carbonitrile",,Preparation,1,25,Michael Addition,,,69876128; Patent; CHENGDU UNIVERSITY; CN105541853; A; (2016);,Copyright (C) 2025 Elsevier Life Sciences IP Limited except certain content provided by third parties. Reaxys is a trademark of Elsevier Life Sciences IP Limited.,,,,Paragraph 0030; 031; 0032; 0034; 0035; 0036; 0037-0039,,piperidine,"2-amino-6-benzyl-4-(4-chlorophenyl)-7-oxo-4,5,6,7-tetrahydropyrano[2,3-c]pyrrole-3-carbonitrile",93 percent,93,,,,,,3,Example 1 Preparation of compound a,"General procedure: Into a clean reaction tube, were added secondary amine catalyst piperidine (0.001 mmol), pyrrolidone electron-deficienct diene compound 1 (0.2 mmol), malononitrile (0.22 mmol), and",
